"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"04.12.2015 08:45:00";"1";"0";"68";"2,85";"4194304";"108632";"2,59";"0";"11";"84";"0";"0"
"04.12.2015 08:50:00";"1";"0";"68";"2,87";"4194304";"80531";"1,92";"0";"12";"84";"0";"0"
"04.12.2015 08:55:00";"1";"0";"69";"2,9";"4194304";"72142";"1,72";"0";"13";"84";"0";"0"
"04.12.2015 09:00:00";"1";"0";"68";"2,86";"4194304";"119538";"2,85";"0";"12";"84";"0";"0"
"04.12.2015 09:05:00";"1";"0";"68";"2,88";"4194304";"100244";"2,39";"0";"14";"84";"0";"0"
"04.12.2015 09:10:00";"1";"0";"69";"2,89";"4194304";"117021";"2,79";"0";"11";"84";"0";"0"
"04.12.2015 09:15:00";"1";"0";"69";"2,9";"4194304";"41524";"0,99";"0";"13";"84";"0";"0"
"04.12.2015 09:20:00";"1";"0";"90";"3,76";"4194304";"125410";"2,99";"38";"25";"84";"7";"82"
"04.12.2015 09:25:00";"1";"0";"69";"2,89";"4194304";"158964";"3,79";"0";"14";"84";"0";"0"
"04.12.2015 09:30:00";"1";"0";"72";"3,02";"4194304";"108632";"2,59";"0";"10";"84";"0";"0"
"04.12.2015 09:35:00";"1";"0";"71";"2,98";"4194304";"58301";"1,39";"0";"12";"84";"0";"0"
"04.12.2015 09:40:00";"1";"0";"68";"2,87";"4194304";"21810";"0,52";"0";"11";"84";"0";"0"
"04.12.2015 09:45:00";"1";"0";"68";"2,85";"4194304";"41524";"0,99";"0";"14";"84";"0";"1"
"04.12.2015 09:50:00";"1";"0";"70";"2,93";"4194304";"133798";"3,19";"17";"13";"84";"1";"22"
"04.12.2015 09:55:00";"1";"0";"70";"2,95";"4194304";"100244";"2,39";"0";"12";"84";"0";"0"
"04.12.2015 10:00:00";"1";"0";"73";"3,08";"4194304";"66689";"1,59";"0";"12";"84";"0";"0"
"04.12.2015 10:05:00";"1";"0";"69";"2,89";"4194304";"94372";"2,25";"0";"13";"84";"0";"0"
"04.12.2015 10:10:00";"1";"0";"70";"2,96";"4194304";"75078";"1,79";"0";"11";"84";"0";"0"
"04.12.2015 10:15:00";"1";"0";"74";"3,11";"4194304";"117021";"2,79";"0";"12";"84";"0";"0"
"04.12.2015 10:20:00";"1";"0";"68";"2,89";"4194304";"77595";"1,85";"0";"11";"84";"0";"0"
"04.12.2015 10:25:00";"1";"0";"69";"2,89";"4194304";"60817";"1,45";"0";"12";"84";"0";"0"
"04.12.2015 10:30:00";"1";"0";"67";"2,84";"4194304";"63753";"1,52";"0";"12";"84";"0";"10"
"04.12.2015 10:35:00";"1";"0";"68";"2,88";"4194304";"55365";"1,32";"0";"12";"84";"0";"0"
"04.12.2015 10:40:00";"1";"0";"68";"2,87";"4194304";"55365";"1,32";"0";"11";"84";"0";"0"
"04.12.2015 10:45:00";"1";"0";"68";"2,88";"4194304";"83467";"1,99";"0";"11";"84";"0";"0"
"04.12.2015 10:50:00";"1";"0";"68";"2,85";"4194304";"69206";"1,65";"0";"12";"84";"0";"0"
"04.12.2015 10:55:00";"1";"0";"69";"2,9";"4194304";"69206";"1,65";"0";"13";"84";"0";"0"
"04.12.2015 11:00:00";"1";"0";"68";"2,85";"4194304";"80531";"1,92";"0";"10";"84";"0";"0"
"04.12.2015 11:05:00";"1";"0";"71";"2,97";"4194304";"108632";"2,59";"0";"12";"84";"0";"0"
"04.12.2015 11:10:00";"1";"0";"76";"3,19";"4194304";"83467";"1,99";"0";"16";"84";"0";"0"
"04.12.2015 11:15:00";"1";"0";"73";"3,09";"4194304";"80531";"1,92";"0";"11";"84";"0";"0"
"04.12.2015 11:20:00";"1";"0";"74";"3,12";"4194304";"91855";"2,19";"0";"11";"84";"0";"0"
