"Timestamp";"CPU cores";"CPU capacity provisioned [MHZ]";"CPU usage [MHZ]";"CPU usage [%]";"Memory capacity provisioned [KB]";"Memory usage [KB]";"Memory usage [%]";"Disk read throughput [KB/s]";"Disk write throughput [KB/s]";"Disk size [GB]";"Network received throughput [KB/s]";"Network transmitted throughput [KB/s]"
"05.11.2015 10:40:00";"1";"0";"44";"1,85";"2097152";"34603";"1,65";"0";"1";"32";"0";"0"
"05.11.2015 10:45:00";"1";"0";"42";"1,8";"2097152";"13841";"0,66";"0";"1";"32";"0";"0"
"05.11.2015 10:50:00";"1";"0";"43";"1,83";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 10:55:00";"1";"0";"44";"1,88";"2097152";"52848";"2,52";"0";"1";"32";"0";"0"
"05.11.2015 11:00:00";"1";"0";"43";"1,82";"2097152";"38797";"1,85";"0";"1";"32";"0";"0"
"05.11.2015 11:05:00";"1";"0";"43";"1,84";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 11:10:00";"1";"0";"42";"1,78";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 11:15:00";"1";"0";"42";"1,78";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 11:20:00";"1";"0";"42";"1,8";"2097152";"58511";"2,79";"0";"0";"32";"0";"0"
"05.11.2015 11:25:00";"1";"0";"43";"1,83";"2097152";"51380";"2,45";"0";"1";"32";"0";"0"
"05.11.2015 11:30:00";"1";"0";"42";"1,78";"2097152";"34603";"1,65";"0";"1";"32";"0";"0"
"05.11.2015 11:35:00";"1";"0";"42";"1,78";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 11:40:00";"1";"0";"42";"1,77";"2097152";"50122";"2,39";"0";"0";"32";"0";"0"
"05.11.2015 11:45:00";"1";"0";"42";"1,78";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 11:50:00";"1";"0";"41";"1,76";"2097152";"45928";"2,19";"0";"0";"32";"0";"0"
"05.11.2015 11:55:00";"1";"0";"42";"1,78";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 12:00:00";"1";"0";"43";"1,83";"2097152";"40265";"1,92";"0";"1";"32";"0";"0"
"05.11.2015 12:05:00";"1";"0";"43";"1,84";"2097152";"48654";"2,32";"0";"1";"32";"0";"0"
"05.11.2015 12:10:00";"1";"0";"43";"1,82";"2097152";"66899";"3,19";"0";"1";"32";"0";"0"
"05.11.2015 12:15:00";"1";"0";"42";"1,78";"2097152";"59769";"2,85";"0";"1";"32";"0";"0"
"05.11.2015 12:20:00";"1";"0";"42";"1,76";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 12:25:00";"1";"0";"42";"1,77";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 12:30:00";"1";"0";"42";"1,79";"2097152";"19294";"0,92";"0";"1";"32";"0";"0"
"05.11.2015 12:35:00";"1";"0";"43";"1,81";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 12:40:00";"1";"0";"43";"1,81";"2097152";"23488";"1,12";"0";"1";"32";"0";"0"
"05.11.2015 12:45:00";"1";"0";"42";"1,78";"2097152";"42992";"2,05";"0";"1";"32";"0";"0"
"05.11.2015 12:50:00";"1";"0";"42";"1,77";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 12:55:00";"1";"0";"42";"1,77";"2097152";"40265";"1,92";"0";"1";"32";"0";"0"
"05.11.2015 13:00:00";"1";"0";"42";"1,77";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 13:05:00";"1";"0";"43";"1,81";"2097152";"47186";"2,25";"0";"1";"32";"0";"0"
"05.11.2015 13:10:00";"1";"0";"42";"1,77";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 13:15:00";"1";"0";"42";"1,79";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 13:20:00";"1";"0";"42";"1,79";"2097152";"62705";"2,99";"0";"1";"32";"0";"0"
"05.11.2015 13:25:00";"1";"0";"43";"1,82";"2097152";"63963";"3,05";"0";"1";"32";"0";"0"
"05.11.2015 13:30:00";"1";"0";"42";"1,79";"2097152";"61237";"2,92";"0";"1";"32";"0";"0"
"05.11.2015 13:35:00";"1";"0";"42";"1,78";"2097152";"48654";"2,32";"0";"1";"32";"0";"0"
"05.11.2015 13:40:00";"1";"0";"42";"1,76";"2097152";"23488";"1,12";"0";"0";"32";"0";"0"
"05.11.2015 13:45:00";"1";"0";"42";"1,79";"2097152";"24956";"1,19";"0";"1";"32";"0";"0"
"05.11.2015 13:50:00";"1";"0";"42";"1,79";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 13:55:00";"1";"0";"42";"1,78";"2097152";"44460";"2,12";"0";"1";"32";"0";"0"
"05.11.2015 14:00:00";"1";"0";"42";"1,76";"2097152";"29150";"1,39";"0";"0";"32";"0";"0"
"05.11.2015 14:05:00";"1";"0";"44";"1,87";"2097152";"50122";"2,39";"0";"1";"32";"0";"0"
"05.11.2015 14:10:00";"1";"0";"44";"1,84";"2097152";"45928";"2,19";"0";"0";"32";"0";"0"
"05.11.2015 14:15:00";"1";"0";"42";"1,79";"2097152";"41733";"1,99";"0";"1";"32";"0";"0"
"05.11.2015 14:20:00";"1";"0";"42";"1,78";"2097152";"33345";"1,59";"0";"0";"32";"0";"0"
"05.11.2015 14:25:00";"1";"0";"42";"1,77";"2097152";"24956";"1,19";"0";"1";"32";"0";"0"
"05.11.2015 14:30:00";"1";"0";"42";"1,78";"2097152";"12373";"0,59";"0";"0";"32";"0";"0"
"05.11.2015 14:35:00";"1";"0";"43";"1,83";"2097152";"24956";"1,19";"0";"1";"32";"0";"0"
"05.11.2015 14:40:00";"1";"0";"43";"1,81";"2097152";"75288";"3,59";"0";"0";"32";"0";"0"
"05.11.2015 14:45:00";"1";"0";"44";"1,88";"2097152";"87871";"4,19";"0";"1";"32";"0";"0"
"05.11.2015 14:50:00";"1";"0";"44";"1,88";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 14:55:00";"1";"0";"44";"1,84";"2097152";"50122";"2,39";"0";"1";"32";"0";"0"
"05.11.2015 15:00:00";"1";"0";"43";"1,81";"2097152";"44460";"2,12";"0";"0";"32";"0";"0"
"05.11.2015 15:05:00";"1";"0";"44";"1,85";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 15:10:00";"1";"0";"42";"1,77";"2097152";"29150";"1,39";"0";"1";"32";"0";"0"
"05.11.2015 15:15:00";"1";"0";"42";"1,76";"2097152";"48654";"2,32";"0";"1";"32";"0";"0"
"05.11.2015 15:20:00";"1";"0";"43";"1,82";"2097152";"66899";"3,19";"0";"0";"32";"0";"0"
"05.11.2015 15:25:00";"1";"0";"42";"1,79";"2097152";"66899";"3,19";"0";"1";"32";"0";"0"
"05.11.2015 15:30:00";"1";"0";"42";"1,79";"2097152";"40265";"1,92";"0";"1";"32";"0";"0"
"05.11.2015 15:35:00";"1";"0";"42";"1,79";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 15:40:00";"1";"0";"42";"1,77";"2097152";"20762";"0,99";"0";"0";"32";"0";"0"
"05.11.2015 15:45:00";"1";"0";"42";"1,79";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 15:50:00";"1";"0";"42";"1,78";"2097152";"41733";"1,99";"0";"0";"32";"0";"0"
"05.11.2015 15:55:00";"1";"0";"42";"1,78";"2097152";"36071";"1,72";"0";"1";"32";"0";"0"
"05.11.2015 16:00:00";"1";"0";"42";"1,79";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 16:05:00";"1";"0";"43";"1,82";"2097152";"37539";"1,79";"0";"1";"32";"0";"0"
"05.11.2015 16:10:00";"1";"0";"45";"1,89";"2097152";"45928";"2,19";"0";"0";"32";"0";"0"
"05.11.2015 16:15:00";"1";"0";"42";"1,8";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 16:20:00";"1";"0";"43";"1,83";"2097152";"37539";"1,79";"0";"0";"32";"0";"0"
"05.11.2015 16:25:00";"1";"0";"42";"1,79";"2097152";"27682";"1,32";"0";"1";"32";"0";"0"
"05.11.2015 16:30:00";"1";"0";"42";"1,8";"2097152";"31877";"1,52";"0";"0";"32";"0";"0"
"05.11.2015 16:35:00";"1";"0";"44";"1,85";"2097152";"44460";"2,12";"0";"1";"32";"0";"0"
"05.11.2015 16:40:00";"1";"0";"42";"1,77";"2097152";"34813";"1,66";"0";"0";"32";"0";"0"
"05.11.2015 16:45:00";"1";"0";"42";"1,79";"2097152";"45928";"2,19";"0";"1";"32";"0";"0"
"05.11.2015 16:50:00";"1";"0";"44";"1,85";"2097152";"16568";"0,79";"0";"1";"32";"0";"0"
